autor;partido;ano;mês;pork;pork1;pork2;pork3;coalizao;constituency;cabeca;cmo;apoio;anos;ideologia1;ideologia2
ADILTON SACHETTI;PSB;2017;6;492.479,02;3.498.233,62;40.300,44;42.313,88;0;0,073900461;0;0;1;4;1,9583;1,15
ADILTON SACHETTI;PSB;2017;7;315.900,92;492.479,02;3.498.233,62;40.300,44;0;0,073900461;0;0;0,841470947;4;1,9583;1,15
ADILTON SACHETTI;PSB;2017;8;262.751,72;315.900,92;492.479,02;3.498.233,62;0;0,073900461;0;0;0,875;4;1,9583;1,15
ADILTON SACHETTI;PSB;2017;9;0;262.751,72;315.900,92;492.479,02;0;0,073900461;0;0;0,692307692;4;1,9583;1,15
ADILTON SACHETTI;PSB;2017;10;425.510,78;0;262.751,72;315.900,92;0;0,073900461;0;0;0,625;4;1,9583;1,15
ADILTON SACHETTI;PSB;2017;11;0;425.510,78;0;262.751,72;0;0,073900461;0;0;0,841470947;4;1,9583;1,15
ADILTON SACHETTI;PSB;2017;12;335.881,51;0;425.510,78;0;0;0,073900461;0;0;0,841470947;4;1,9583;1,15
ADILTON SACHETTI;PSB;2018;1;0;335.881,51;0;425.510,78;0;0,073900461;0;0;0,841470947;4;1,9583;1,15
ADILTON SACHETTI;PRB;2018;2;0;0;335.881,51;0;1;0,073900461;0;0;0;4;1,4167;1,92
ADILTON SACHETTI;PRB;2018;3;257.557,14;0;0;335.881,51;1;0,073900461;0;0;1;4;1,4167;1,92
ADILTON SACHETTI;PRB;2018;4;75.170,12;257.557,14;0;0;1;0,073900461;0;0;0,857142857;4;1,4167;1,92
ADILTON SACHETTI;PRB;2018;5;50.343,76;75.170,12;257.557,14;0;1;0,073900461;0;0;0,95;4;1,4167;1,92
ADILTON SACHETTI;PRB;2018;6;402.076,25;50.343,76;75.170,12;257.557,14;1;0,073900461;0;0;0,666666667;4;1,4167;1,92
ADRIAN;PMDB;2016;6;942.224,00;0;0;270.433,26;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2016;7;937.349,04;942.224,00;0;0;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2016;8;0;937.349,04;942.224,00;0;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2016;9;0;0;937.349,04;942.224,00;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2016;10;26.585,04;0;0;937.349,04;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2016;11;2.090.769,24;26.585,04;0;0;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2016;12;1.851.258,95;2.090.769,24;26.585,04;0;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2017;1;0;1.851.258,95;2.090.769,24;26.585,04;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2017;2;0;0;1.851.258,95;2.090.769,24;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2017;3;0;0;0;1.851.258,95;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2017;4;0;0;0;0;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2017;5;0;0;0;0;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2017;6;0;0;0;0;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2017;7;0;0;0;0;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2017;8;0;0;0;0;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2017;9;0;0;0;0;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2017;10;0;0;0;0;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2017;11;0;0;0;0;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2017;12;15.686,35;0;0;0;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2018;1;0;15.686,35;0;0;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2018;2;0;0;15.686,35;0;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2018;3;0;0;0;15.686,35;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2018;4;0;0;0;0;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2018;5;0;0;0;0;1;0,114706767;0;0;0,898035225;4;0;0
ADRIAN;PMDB;2018;6;0;0;0;0;1;0,114706767;0;0;0,898035225;4;0;0
AELTON FREITAS;PR;2016;6;1.757.734,99;0;107.200,71;0;1;0,019012155;1;0;1;12;0,3333;0,42
AELTON FREITAS;PR;2016;7;108.155,66;1.757.734,99;0;107.200,71;1;0,019012155;1;0;1;12;0,3333;0,42
AELTON FREITAS;PR;2016;8;484.568,40;108.155,66;1.757.734,99;0;1;0,019012155;1;0;0,916666667;12;0,3333;0,42
AELTON FREITAS;PR;2016;9;0;484.568,40;108.155,66;1.757.734,99;1;0,019012155;1;0;0,9500407;12;0,3333;0,42
AELTON FREITAS;PR;2016;10;15.865,60;0;484.568,40;108.155,66;1;0,019012155;1;0;1;12;0,3333;0,42
AELTON FREITAS;PR;2016;11;2.339.795,65;15.865,60;0;484.568,40;1;0,019012155;1;0;1;12;0,3333;0,42
AELTON FREITAS;PR;2016;12;380.578,10;2.339.795,65;15.865,60;0;1;0,019012155;1;0;1;12;0,3333;0,42
AELTON FREITAS;PR;2017;1;0;380.578,10;2.339.795,65;15.865,60;1;0,019012155;0;0;0,9500407;12;0,3333;0,42
AELTON FREITAS;PR;2017;2;212.098,13;0;380.578,10;2.339.795,65;1;0,019012155;0;0;0,9500407;12;0,3333;0,42
AELTON FREITAS;PR;2017;3;244.232,69;212.098,13;0;380.578,10;1;0,019012155;0;0;1;12;0,3333;0,42
AELTON FREITAS;PR;2017;4;0;244.232,69;212.098,13;0;1;0,019012155;0;0;1;12;0,3333;0,42
AELTON FREITAS;PR;2017;5;119.788,95;0;244.232,69;212.098,13;1;0,019012155;0;0;1;12;0,3333;0,42
AELTON FREITAS;PR;2017;6;51.457,13;119.788,95;0;244.232,69;1;0,019012155;0;0;1;12;0,3333;0,42
AELTON FREITAS;PR;2017;7;388.321,21;51.457,13;119.788,95;0;1;0,019012155;0;0;1;12;0,3333;0,42
AELTON FREITAS;PR;2017;8;51.236,59;388.321,21;51.457,13;119.788,95;1;0,019012155;0;0;0,923076923;12;0,3333;0,42
AELTON FREITAS;PR;2017;9;188.454,25;51.236,59;388.321,21;51.457,13;1;0,019012155;0;0;0,75;12;0,3333;0,42
AELTON FREITAS;PR;2017;10;581.558,35;188.454,25;51.236,59;388.321,21;1;0,019012155;0;0;0,777777778;12;0,3333;0,42
AELTON FREITAS;PR;2017;11;94.090,84;581.558,35;188.454,25;51.236,59;1;0,019012155;0;0;1;12;0,3333;0,42
AELTON FREITAS;PR;2017;12;127.529,26;94.090,84;581.558,35;188.454,25;1;0,019012155;0;0;0,833333333;12;0,3333;0,42
AELTON FREITAS;PR;2018;1;0;127.529,26;94.090,84;581.558,35;1;0,019012155;0;0;0,9500407;12;0,3333;0,42
AELTON FREITAS;PR;2018;2;0;0;127.529,26;94.090,84;1;0,019012155;0;0;0,833333333;12;0,3333;0,42
AELTON FREITAS;PR;2018;3;30.134,18;0;0;127.529,26;1;0,019012155;0;0;1;12;0,3333;0,42
AELTON FREITAS;PR;2018;4;631.324,95;30.134,18;0;0;1;0,019012155;0;0;1;12;0,3333;0,42
AELTON FREITAS;PR;2018;5;151.174,61;631.324,95;30.134,18;0;1;0,019012155;0;0;0,916666667;12;0,3333;0,42
AELTON FREITAS;PR;2018;6;69.434,37;151.174,61;631.324,95;30.134,18;1;0,019012155;0;0;1;12;0,3333;0,42
AFONSO FLORENCE;PT;2016;6;0;0;405.466,09;0;0;0,004315966;1;0;0;8;4,2333;1,96
AFONSO FLORENCE;PT;2016;7;0;0;0;405.466,09;0;0,004315966;1;0;0,333333333;8;4,2333;1,96
AFONSO FLORENCE;PT;2016;8;0;0;0;0;0;0,004315966;1;0;0;8;4,2333;1,96
AFONSO FLORENCE;PT;2016;9;0;0;0;0;0;0,004315966;1;0;0;8;4,2333;1,96
AFONSO FLORENCE;PT;2016;10;120.184,99;0;0;0;0;0,004315966;1;0;0,111111111;8;4,2333;1,96
AFONSO FLORENCE;PT;2016;11;3.918.558,61;120.184,99;0;0;0;0,004315966;1;0;0,428571429;8;4,2333;1,96
AFONSO FLORENCE;PT;2016;12;277.334,25;3.918.558,61;120.184,99;0;0;0,004315966;1;0;0;8;4,2333;1,96
AFONSO FLORENCE;PT;2017;1;0;277.334,25;3.918.558,61;120.184,99;0;0,004315966;1;0;0,209566943;8;4,2333;1,96
AFONSO FLORENCE;PT;2017;2;0;0;277.334,25;3.918.558,61;0;0,004315966;1;0;0,5;8;4,2333;1,96
AFONSO FLORENCE;PT;2017;3;52.014,33;0;0;277.334,25;0;0,004315966;1;0;0,25;8;4,2333;1,96
AFONSO FLORENCE;PT;2017;4;0;52.014,33;0;0;0;0,004315966;1;0;0;8;4,2333;1,96
AFONSO FLORENCE;PT;2017;5;51.781,08;0;52.014,33;0;0;0,004315966;1;0;0,3;8;4,2333;1,96
AFONSO FLORENCE;PT;2017;6;0;51.781,08;0;52.014,33;0;0,004315966;1;0;0,25;8;4,2333;1,96
AFONSO FLORENCE;PT;2017;7;931.970,90;0;51.781,08;0;0;0,004315966;1;0;0;8;4,2333;1,96
AFONSO FLORENCE;PT;2017;8;3.342.081,04;931.970,90;0;51.781,08;0;0,004315966;1;0;0,133333333;8;4,2333;1,96
AFONSO FLORENCE;PT;2017;9;348.373,29;3.342.081,04;931.970,90;0;0;0,004315966;1;0;0,4375;8;4,2333;1,96
AFONSO FLORENCE;PT;2017;10;0;348.373,29;3.342.081,04;931.970,90;0;0,004315966;1;0;0,2;8;4,2333;1,96
AFONSO FLORENCE;PT;2017;11;5.595.653,39;0;348.373,29;3.342.081,04;0;0,004315966;1;0;0,5;8;4,2333;1,96
AFONSO FLORENCE;PT;2017;12;280.564,36;5.595.653,39;0;348.373,29;0;0,004315966;1;0;0,5;8;4,2333;1,96
AFONSO FLORENCE;PT;2018;1;0;280.564,36;5.595.653,39;0;0;0,004315966;1;1;0,209566943;8;4,2333;1,96
AFONSO FLORENCE;PT;2018;2;0;0;280.564,36;5.595.653,39;0;0,004315966;1;1;0,142857143;8;4,2333;1,96
AFONSO FLORENCE;PT;2018;3;154.534,28;0;0;280.564,36;0;0,004315966;1;1;0;8;4,2333;1,96
AFONSO FLORENCE;PT;2018;4;75.817,74;154.534,28;0;0;0;0,004315966;1;1;0;8;4,2333;1,96
AFONSO FLORENCE;PT;2018;5;689.948,04;75.817,74;154.534,28;0;0;0,004315966;1;1;0,066666667;8;4,2333;1,96
AFONSO FLORENCE;PT;2018;6;99.434,62;689.948,04;75.817,74;154.534,28;0;0,004315966;1;1;0,666666667;8;4,2333;1,96
AFONSO HAMM;PP;2016;6;2.191.084,13;0;0;192.066,36;1;0,02768424;0;0;1;14;0,4762;1,42
AFONSO HAMM;PP;2016;7;1.507,88;2.191.084,13;0;0;1;0,02768424;0;0;1;14;0,4762;1,42
AFONSO HAMM;PP;2016;8;799.559,39;1.507,88;2.191.084,13;0;1;0,02768424;0;0;0,777777778;14;0,4762;1,42
AFONSO HAMM;PP;2016;9;753.148,82;799.559,39;1.507,88;2.191.084,13;1;0,02768424;0;0;0,854370819;14;0,4762;1,42
AFONSO HAMM;PP;2016;10;0;753.148,82;799.559,39;1.507,88;1;0,02768424;0;0;1;14;0,4762;1,42
AFONSO HAMM;PP;2016;11;1.541.709,36;0;753.148,82;799.559,39;1;0,02768424;0;0;1;14;0,4762;1,42
AFONSO HAMM;PP;2016;12;1.358.679,78;1.541.709,36;0;753.148,82;1;0,02768424;0;0;1;14;0,4762;1,42
AFONSO HAMM;PP;2017;1;0;1.358.679,78;1.541.709,36;0;1;0,02768424;0;0;0,854370819;14;0,4762;1,42
AFONSO HAMM;PP;2017;2;0;0;1.358.679,78;1.541.709,36;1;0,02768424;0;0;1;14;0,4762;1,42
AFONSO HAMM;PP;2017;3;305.815,09;0;0;1.358.679,78;1;0,02768424;0;0;0,666666667;14;0,4762;1,42
AFONSO HAMM;PP;2017;4;0;305.815,09;0;0;1;0,02768424;0;0;0,571428571;14;0,4762;1,42
AFONSO HAMM;PP;2017;5;0;0;305.815,09;0;1;0,02768424;0;0;1;14;0,4762;1,42
AFONSO HAMM;PP;2017;6;0;0;0;305.815,09;1;0,02768424;0;0;1;14;0,4762;1,42
AFONSO HAMM;PP;2017;7;395.229,12;0;0;0;1;0,02768424;0;0;1;14;0,4762;1,42
AFONSO HAMM;PP;2017;8;102.473,17;395.229,12;0;0;1;0,02768424;0;0;0,785714286;14;0,4762;1,42
AFONSO HAMM;PP;2017;9;59.098,21;102.473,17;395.229,12;0;1;0,02768424;0;0;0,818181818;14;0,4762;1,42
AFONSO HAMM;PP;2017;10;731.457,52;59.098,21;102.473,17;395.229,12;1;0,02768424;0;0;0,75;14;0,4762;1,42
AFONSO HAMM;PP;2017;11;131.182,12;731.457,52;59.098,21;102.473,17;1;0,02768424;0;0;0,777777778;14;0,4762;1,42
AFONSO HAMM;PP;2017;12;207.612,34;131.182,12;731.457,52;59.098,21;1;0,02768424;0;0;0,6;14;0,4762;1,42
AFONSO HAMM;PP;2018;1;0;207.612,34;131.182,12;731.457,52;1;0,02768424;0;0;0,854370819;14;0,4762;1,42
AFONSO HAMM;PP;2018;2;6.960,30;0;207.612,34;131.182,12;1;0,02768424;0;0;0,666666667;14;0,4762;1,42
AFONSO HAMM;PP;2018;3;51.429,01;6.960,30;0;207.612,34;1;0,02768424;0;0;1;14;0,4762;1,42
AFONSO HAMM;PP;2018;4;13.157,98;51.429,01;6.960,30;0;1;0,02768424;0;0;0,777777778;14;0,4762;1,42
AFONSO HAMM;PP;2018;5;149.372,60;13.157,98;51.429,01;6.960,30;1;0,02768424;0;0;0,9375;14;0,4762;1,42
AFONSO HAMM;PP;2018;6;381.879,92;149.372,60;13.157,98;51.429,01;1;0,02768424;0;0;0,666666667;14;0,4762;1,42
AFONSO MOTTA;PDT;2016;6;0;0;0;0;0;0,007163505;0;0;0,3;8;1,4583;0,08
AFONSO MOTTA;PDT;2016;7;0;0;0;0;0;0,007163505;0;0;0,6;8;1,4583;0,08
AFONSO MOTTA;PDT;2016;8;0;0;0;0;0;0,007163505;0;0;0,4375;8;1,4583;0,08
AFONSO MOTTA;PDT;2016;9;0;0;0;0;0;0,007163505;0;0;0,357173106;8;1,4583;0,08
AFONSO MOTTA;PDT;2016;10;0;0;0;0;0;0,007163505;0;0;0,068965517;8;1,4583;0,08
AFONSO MOTTA;PDT;2016;11;0;0;0;0;0;0,007163505;0;0;0,777777778;8;1,4583;0,08
AFONSO MOTTA;PDT;2016;12;2.690.815,55;0;0;0;0;0,007163505;0;0;0,222222222;8;1,4583;0,08
AFONSO MOTTA;PDT;2017;1;0;2.690.815,55;0;0;0;0,007163505;0;0;0,357173106;8;1,4583;0,08
AFONSO MOTTA;PDT;2017;2;0;0;2.690.815,55;0;0;0,007163505;0;0;0,5;8;1,4583;0,08
AFONSO MOTTA;PDT;2017;3;359.663,73;0;0;2.690.815,55;0;0,007163505;0;0;0,4;8;1,4583;0,08
AFONSO MOTTA;PDT;2017;4;55.512,14;359.663,73;0;0;0;0,007163505;0;0;0,04;8;1,4583;0,08
AFONSO MOTTA;PDT;2017;5;52.655,15;55.512,14;359.663,73;0;0;0,007163505;0;0;0,769230769;8;1,4583;0,08
AFONSO MOTTA;PDT;2017;6;211.106,17;52.655,15;55.512,14;359.663,73;0;0,007163505;0;0;0,25;8;1,4583;0,08
AFONSO MOTTA;PDT;2017;7;1.569.953,87;211.106,17;52.655,15;55.512,14;0;0,007163505;0;0;0;8;1,4583;0,08
AFONSO MOTTA;PDT;2017;8;210.201,38;1.569.953,87;211.106,17;52.655,15;0;0,007163505;0;0;0,1875;8;1,4583;0,08
AFONSO MOTTA;PDT;2017;9;1.183.905,47;210.201,38;1.569.953,87;211.106,17;0;0,007163505;0;0;0,461538462;8;1,4583;0,08
AFONSO MOTTA;PDT;2017;10;360.504,06;1.183.905,47;210.201,38;1.569.953,87;0;0,007163505;0;0;0,083333333;8;1,4583;0,08
AFONSO MOTTA;PDT;2017;11;0;360.504,06;1.183.905,47;210.201,38;0;0,007163505;0;0;0,666666667;8;1,4583;0,08
AFONSO MOTTA;PDT;2017;12;355.774,72;0;360.504,06;1.183.905,47;0;0,007163505;0;0;0,545454545;8;1,4583;0,08
AFONSO MOTTA;PDT;2018;1;0;355.774,72;0;360.504,06;0;0,007163505;0;0;0,357173106;8;1,4583;0,08
AFONSO MOTTA;PDT;2018;2;0;0;355.774,72;0;0;0,007163505;0;0;0,333333333;8;1,4583;0,08
AFONSO MOTTA;PDT;2018;3;248.797,10;0;0;355.774,72;0;0,007163505;0;0;0,5;8;1,4583;0,08
AFONSO MOTTA;PDT;2018;4;176.908,06;248.797,10;0;0;0;0,007163505;0;0;0,428571429;8;1,4583;0,08
AFONSO MOTTA;PDT;2018;5;125.859,39;176.908,06;248.797,10;0;0;0,007163505;0;0;0,285714286;8;1,4583;0,08
AFONSO MOTTA;PDT;2018;6;205.175,67;125.859,39;176.908,06;248.797,10;0;0,007163505;0;0;0;8;1,4583;0,08
AGUINALDO RIBEIRO;PP;2016;6;797.978,57;0;135.155,36;0;1;0,000984539;1;0;1;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2016;7;336.614,75;797.978,57;0;135.155,36;1;0,000984539;1;0;1;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2016;8;167.568,23;336.614,75;797.978,57;0;1;0,000984539;1;0;1;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2016;9;0;167.568,23;336.614,75;797.978,57;1;0,000984539;1;0;0,99047619;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2016;10;44.522,98;0;167.568,23;336.614,75;1;0,000984539;1;0;1;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2016;11;2.090.031,52;44.522,98;0;167.568,23;1;0,000984539;1;0;1;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2016;12;365.026,48;2.090.031,52;44.522,98;0;1;0,000984539;1;0;1;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2017;1;0;365.026,48;2.090.031,52;44.522,98;1;0,000984539;1;0;0,99047619;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2017;2;0;0;365.026,48;2.090.031,52;1;0,000984539;1;0;1;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2017;3;15.173,82;0;0;365.026,48;1;0,000984539;1;0;1;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2017;4;40.881,45;15.173,82;0;0;1;0,000984539;1;0;1;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2017;5;30.211,58;40.881,45;15.173,82;0;1;0,000984539;1;0;1;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2017;6;129.751,13;30.211,58;40.881,45;15.173,82;1;0,000984539;1;0;1;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2017;7;258.880,81;129.751,13;30.211,58;40.881,45;1;0,000984539;1;0;0,99047619;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2017;8;153.709,76;258.880,81;129.751,13;30.211,58;1;0,000984539;1;0;1;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2017;9;335.370,80;153.709,76;258.880,81;129.751,13;1;0,000984539;1;0;0,8;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2017;10;0;335.370,80;153.709,76;258.880,81;1;0,000984539;1;0;1;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2017;11;255.086,77;0;335.370,80;153.709,76;1;0,000984539;1;0;1;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2017;12;357.081,92;255.086,77;0;335.370,80;1;0,000984539;1;0;1;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2018;1;0;357.081,92;255.086,77;0;1;0,000984539;1;0;0,99047619;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2018;2;66.818,87;0;357.081,92;255.086,77;1;0,000984539;1;0;1;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2018;3;185.533,86;66.818,87;0;357.081,92;1;0,000984539;1;0;1;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2018;4;205.017,83;185.533,86;66.818,87;0;1;0,000984539;1;0;1;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2018;5;0;205.017,83;185.533,86;66.818,87;1;0,000984539;1;0;1;8;0,4762;1,42
AGUINALDO RIBEIRO;PP;2018;6;149.293,50;0;205.017,83;185.533,86;1;0,000984539;1;0;1;8;0,4762;1,42
AKIRA OTSUBO;PMDB;2016;6;160.522,35;81.823,94;0;0;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2016;7;108.155,66;160.522,35;81.823,94;0;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2016;8;0;108.155,66;160.522,35;81.823,94;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2016;9;0;0;108.155,66;160.522,35;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2016;10;348.674,60;0;0;108.155,66;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2016;11;18.318,16;348.674,60;0;0;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2016;12;481.650,67;18.318,16;348.674,60;0;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2017;1;0;481.650,67;18.318,16;348.674,60;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2017;2;0;0;481.650,67;18.318,16;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2017;3;0;0;0;481.650,67;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2017;4;0;0;0;0;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2017;5;230.864,94;0;0;0;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2017;6;0;230.864,94;0;0;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2017;7;0;0;230.864,94;0;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2017;8;0;0;0;230.864,94;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2017;9;92.960,06;0;0;0;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2017;10;129.091,67;92.960,06;0;0;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2017;11;0;129.091,67;92.960,06;0;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2017;12;61.272,14;0;129.091,67;92.960,06;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2018;1;0;61.272,14;0;129.091,67;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2018;2;0;0;61.272,14;0;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2018;3;0;0;0;61.272,14;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2018;4;0;0;0;0;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2018;5;0;0;0;0;1;0,059108998;0;0;0,898035225;2;0;0
AKIRA OTSUBO;PMDB;2018;6;95.357,64;0;0;0;1;0,059108998;0;0;0,898035225;2;0;0
ALAN RICK;PRB;2016;6;0;0;0;0;1;0,074839652;0;0;1;4;1,4167;1,92
ALAN RICK;PRB;2016;7;0;0;0;0;1;0,074839652;0;0;1;4;1,4167;1,92
ALAN RICK;PRB;2016;8;0;0;0;0;1;0,074839652;0;0;0,833333333;4;1,4167;1,92
ALAN RICK;PRB;2016;9;0;0;0;0;1;0,074839652;0;0;0,843370809;4;1,4167;1,92
ALAN RICK;PRB;2016;10;0;0;0;0;1;0,074839652;0;0;0,972222222;4;1,4167;1,92
ALAN RICK;PRB;2016;11;0;0;0;0;1;0,074839652;0;0;0,888888889;4;1,4167;1,92
ALAN RICK;PRB;2016;12;0;0;0;0;1;0,074839652;0;0;0,843370809;4;1,4167;1,92
ALAN RICK;PRB;2017;1;0;0;0;0;1;0,074839652;0;0;0,843370809;4;1,4167;1,92
ALAN RICK;PRB;2017;2;0;0;0;0;1;0,074839652;0;0;0,75;4;1,4167;1,92
ALAN RICK;PRB;2017;3;4.682.261,16;0;0;0;1;0,074839652;0;0;0,5;4;1,4167;1,92
ALAN RICK;PRB;2017;4;0;4.682.261,16;0;0;1;0,074839652;0;0;0,866666667;4;1,4167;1,92
ALAN RICK;PRB;2017;5;0;0;4.682.261,16;0;1;0,074839652;0;0;1;4;1,4167;1,92
ALAN RICK;PRB;2017;6;201.174,57;0;0;4.682.261,16;1;0,074839652;0;0;1;4;1,4167;1,92
ALAN RICK;PRB;2017;7;0;201.174,57;0;0;1;0,074839652;0;0;0,843370809;4;1,4167;1,92
ALAN RICK;DEM;2017;8;2.102.013,78;0;201.174,57;0;1;0,074839652;0;0;0,769230769;4;0,6667;1,82
ALAN RICK;DEM;2017;9;0;2.102.013,78;0;201.174,57;1;0,074839652;0;0;0,764705882;4;0,6667;1,82
ALAN RICK;DEM;2017;10;0;0;2.102.013,78;0;1;0,074839652;0;0;0,666666667;4;0,6667;1,82
ALAN RICK;DEM;2017;11;0;0;0;2.102.013,78;1;0,074839652;0;0;0,9;4;0,6667;1,82
ALAN RICK;DEM;2017;12;103.745,58;0;0;0;1;0,074839652;0;0;0,666666667;4;0,6667;1,82
ALAN RICK;DEM;2018;1;0;103.745,58;0;0;1;0,074839652;0;0;0,843370809;4;0,6667;1,82
ALAN RICK;DEM;2018;2;10.372,29;0;103.745,58;0;1;0,074839652;0;0;0,8;4;0,6667;1,82
ALAN RICK;DEM;2018;3;3.259.990,53;10.372,29;0;103.745,58;1;0,074839652;0;0;1;4;0,6667;1,82
ALAN RICK;DEM;2018;4;606.565,04;3.259.990,53;10.372,29;0;1;0,074839652;0;0;0,947368421;4;0,6667;1,82
ALAN RICK;DEM;2018;5;828.797,00;606.565,04;3.259.990,53;10.372,29;1;0,074839652;0;0;0,875;4;0,6667;1,82
ALAN RICK;DEM;2018;6;2.964,51;828.797,00;606.565,04;3.259.990,53;1;0,074839652;0;0;0,666666667;4;0,6667;1,82
ALBERTO FILHO;PMDB;2016;6;10.787,09;21.649,68;0;2.496,96;1;0,021248121;0;0;1;8;0;0
ALBERTO FILHO;PMDB;2016;7;1.321,69;10.787,09;21.649,68;0;1;0,021248121;0;0;0,75;8;0;0
ALBERTO FILHO;PMDB;2016;8;0;1.321,69;10.787,09;21.649,68;1;0,021248121;0;0;0,875;8;0;0
ALBERTO FILHO;PMDB;2016;9;398.664,05;0;1.321,69;10.787,09;1;0,021248121;0;0;0,912916667;8;0;0
ALBERTO FILHO;PMDB;2016;10;8.138,44;398.664,05;0;1.321,69;1;0,021248121;0;0;1;8;0;0
ALBERTO FILHO;PMDB;2016;11;43.281,43;8.138,44;398.664,05;0;1;0,021248121;0;0;0,8;8;0;0
ALBERTO FILHO;PMDB;2016;12;3.089.794,68;43.281,43;8.138,44;398.664,05;1;0,021248121;0;0;0,888888889;8;0;0
ALBERTO FILHO;PMDB;2017;1;0;3.089.794,68;43.281,43;8.138,44;1;0,021248121;0;0;0,912916667;8;0;0
